Date,Open,High,Low,Close,Adj Close,Volume
2/18/2022,293.049988,293.859985,286.309998,287.929993,283.334625,34264000
2/22/2022,285,291.540009,284.5,287.720001,283.12796,41736100
2/23/2022,290.179993,291.700012,280.100006,280.269989,275.796875,37811200
2/24/2022,272.51001,295.160004,271.519989,294.589996,289.888306,56989700
2/25/2022,295.140015,297.630005,291.649994,297.309998,292.564911,32546700
2/28/2022,294.309998,299.140015,293,298.790009,294.021301,34627500
3/1/2022,296.399994,299.970001,292.149994,294.950012,290.242584,31217800
3/2/2022,295.359985,301.470001,293.700012,300.190002,295.398987,31873000
3/3/2022,302.890015,303.130005,294.049988,295.920013,291.197083,27314500
3/4/2022,294.290009,295.660004,287.170013,289.859985,285.233795,32356500
3/7/2022,288.529999,289.690002,278.529999,278.910004,274.458588,43157200
3/8/2022,277.799988,283.959991,270,275.850006,271.447449,48159500
3/9/2022,283.440002,289.600006,280.779999,288.5,283.895538,35204500
3/10/2022,283.019989,286.600006,280.579987,285.589996,281.031952,30628000
3/11/2022,287.959991,289.51001,279.429993,280.070007,275.600098,27209300
3/14/2022,280.339996,285.399994,275.820007,276.440002,272.027985,30660700
3/15/2022,280.350006,287.820007,278.730011,287.149994,282.567047,34245100
3/16/2022,289.109985,294.570007,283.200012,294.390015,289.691498,37826300
3/17/2022,293.290009,295.609985,289.369995,295.220001,290.508301,30816600
3/18/2022,295.369995,301,292.730011,300.429993,295.635132,43390600
3/21/2022,298.890015,300.140015,294.899994,299.160004,294.385406,28351200
3/22/2022,299.799988,305,298.769989,304.059998,299.207184,27599700
3/23/2022,300.51001,303.230011,297.720001,299.48999,294.710114,25715400
3/24/2022,299.140015,304.200012,298.320007,304.100006,299.246582,24484500
3/25/2022,305.230011,305.5,299.290009,303.679993,298.833252,22566500
3/28/2022,304.329987,310.799988,304.329987,310.700012,305.741241,29578200
3/29/2022,313.910004,315.820007,309.049988,315.410004,310.376007,30393400
3/30/2022,313.76001,315.950012,311.579987,313.859985,308.850769,28163600
3/31/2022,313.899994,315.140015,307.890015,308.309998,303.389374,33422100
4/1/2022,309.369995,310.130005,305.540009,309.420013,304.481689,27110500
4/4/2022,310.089996,315.109985,309.709991,314.970001,309.943054,24289600
4/5/2022,313.269989,314.869995,309.869995,310.880005,305.918365,23156700
4/6/2022,305.190002,307,296.709991,299.5,294.71994,40110400
4/7/2022,296.660004,303.649994,296.350006,301.369995,296.56012,31411200
4/8/2022,300.440002,301.119995,296.279999,296.970001,292.230377,24361900
4/11/2022,291.790009,292.609985,285,285.26001,280.707245,34569300
4/12/2022,289.23999,290.73999,280.48999,282.059998,277.558319,30966700
4/13/2022,282.730011,288.579987,281.299988,287.619995,283.029602,21907200
4/14/2022,288.089996,288.309998,279.320007,279.829987,275.363861,28221600
4/18/2022,278.910004,282.459991,278.339996,280.519989,276.042877,20778000
4/19/2022,279.380005,286.170013,278.410004,285.299988,280.746582,22297700
4/20/2022,289.399994,289.700012,285.369995,286.359985,281.789612,22906700
4/21/2022,288.579987,293.299988,280.059998,280.809998,276.328217,29454600
4/22/2022,281.679993,283.200012,273.380005,274.029999,269.656464,29405800
4/25/2022,273.290009,281.109985,270.769989,280.720001,276.239716,35678900
4/26/2022,277.5,278.359985,270,270.220001,265.907318,46518400
4/27/2022,282.100006,290.970001,279.160004,283.220001,278.699799,63477700
4/28/2022,285.190002,290.980011,281.459991,289.630005,285.007538,33646600
4/29/2022,288.609985,289.880005,276.5,277.519989,273.090759,37073900
5/2/2022,277.709991,284.940002,276.220001,284.470001,279.929871,35151100
5/3/2022,283.959991,284.130005,280.149994,281.779999,277.282776,25978600
5/4/2022,282.589996,290.880005,276.730011,289.980011,285.351959,33599300
5/5/2022,285.540009,286.350006,274.339996,277.350006,272.923492,43260400
5/6/2022,274.809998,279.25,271.269989,274.730011,270.345337,37780300
5/9/2022,270.059998,272.359985,263.320007,264.579987,260.357269,47726000
5/10/2022,271.690002,273.75,265.070007,269.5,265.198761,39336400
5/11/2022,265.679993,271.359985,259.299988,260.549988,256.391602,48975900
5/12/2022,257.690002,259.880005,250.020004,255.350006,251.274612,51033800
5/13/2022,257.350006,263.040009,255.350006,261.119995,256.952515,34925100
5/16/2022,259.959991,265.820007,255.779999,261.5,257.326447,32550900
5/17/2022,266.109985,268.329987,262.459991,266.820007,262.561523,28828800
5/18/2022,263,263.600006,252.770004,254.080002,250.607208,31356000
5/19/2022,253.899994,257.670013,251.880005,253.139999,249.680054,32692300
5/20/2022,257.23999,258.540009,246.440002,252.559998,249.107986,39199300
5/23/2022,255.490005,261.5,253.429993,260.649994,257.087372,33175400
5/24/2022,257.890015,261.329987,253.5,259.619995,256.071472,29043900
5/25/2022,258.140015,264.579987,257.130005,262.519989,258.931854,28547900
5/26/2022,262.269989,267.109985,261.429993,265.899994,262.265656,25002100
5/27/2022,268.480011,273.339996,267.559998,273.23999,269.50528,26910800
5/31/2022,272.529999,274.769989,268.929993,271.869995,268.153992,37827700
6/1/2022,275.200012,277.690002,270.040009,272.420013,268.696533,25292200
6/2/2022,264.450012,274.649994,261.600006,274.579987,270.826996,44008200
6/3/2022,270.309998,273.450012,268.410004,270.019989,266.329315,28059000
6/6/2022,272.059998,274.179993,267.220001,268.75,265.07666,22400300
6/7/2022,266.640015,273.130005,265.940002,272.5,268.775452,22860700
6/8/2022,271.709991,273,269.609985,270.410004,266.71402,17372300
6/9/2022,267.779999,272.709991,264.630005,264.790009,261.170807,26439700
6/10/2022,260.579987,260.579987,252.529999,252.990005,249.532104,31422800
6/13/2022,245.110001,249.020004,241.529999,242.259995,238.948761,46135800
6/14/2022,243.860001,245.740005,241.509995,244.490005,241.148285,28651500
6/15/2022,248.309998,255.300003,246.419998,251.759995,248.318909,33111700
6/16/2022,245.979996,247.419998,243.020004,244.970001,241.621735,33169200
6/17/2022,244.699997,250.5,244.029999,247.649994,244.265076,43084800
6/21/2022,250.259995,254.75,249.509995,253.740005,250.271851,29928300
6/22/2022,251.889999,257.170013,250.369995,253.130005,249.670181,25939900
6/23/2022,255.570007,259.369995,253.630005,258.859985,255.321838,25861400
6/24/2022,261.809998,267.980011,261.720001,267.700012,264.041046,33923200
6/27/2022,268.209991,268.299988,263.279999,264.890015,261.269501,24615100
6/28/2022,263.980011,266.910004,256.320007,256.480011,252.974411,27295500
6/29/2022,257.589996,261.970001,255.759995,260.26001,256.702759,20069800
6/30/2022,257.049988,259.529999,252.899994,256.829987,253.319611,31730900
7/1/2022,256.390015,259.769989,254.610001,259.579987,256.032043,22837700
7/5/2022,256.160004,262.980011,254.740005,262.850006,259.257355,22941000
7/6/2022,263.75,267.98999,262.399994,266.209991,262.571442,23824400
7/7/2022,265.119995,269.059998,265.019989,268.399994,264.731476,20859900
7/8/2022,264.790009,268.100006,263.290009,267.660004,264.001617,19658800
7/11/2022,265.649994,266.529999,262.179993,264.51001,260.894714,19455200
7/12/2022,265.880005,265.940002,252.039993,253.669998,250.20282,35868500
7/13/2022,250.190002,253.550003,248.110001,252.720001,249.265793,29497400
7/14/2022,250.570007,255.139999,245.940002,254.080002,250.607208,25102800
7/15/2022,255.720001,260.369995,254.770004,256.720001,253.211105,29774100
7/18/2022,259.75,260.839996,253.300003,254.25,250.774872,20975000
7/19/2022,257.579987,259.720001,253.679993,259.529999,255.982697,25012600
7/20/2022,259.899994,264.869995,258.910004,262.269989,258.685272,22788300
7/21/2022,259.790009,264.890015,257.029999,264.839996,261.220154,22404700
7/22/2022,265.23999,265.329987,259.070007,260.359985,256.801361,21881300
7/25/2022,261,261.5,256.809998,258.829987,255.292267,21056000
7/26/2022,259.859985,259.880005,249.570007,251.899994,248.456985,39348000
7/27/2022,261.160004,270.049988,258.850006,268.73999,265.066833,45994000
7/28/2022,269.75,277.839996,267.869995,276.410004,272.631989,33459300
7/29/2022,277.700012,282,276.630005,280.73999,276.902802,32152800
8/1/2022,277.820007,281.279999,275.839996,278.01001,274.210144,21539600
8/2/2022,276,277.890015,272.380005,274.820007,271.063721,22754200
8/3/2022,276.76001,283.5,276.609985,282.470001,278.609161,23518900
8/4/2022,281.799988,283.799988,280.170013,283.649994,279.773041,18098700
8/5/2022,279.149994,283.649994,278.679993,282.910004,279.043182,16774600
8/8/2022,284.049988,285.920013,279.320007,280.320007,276.488556,18739200
8/9/2022,279.640015,283.079987,277.609985,282.299988,278.441467,23405200
8/10/2022,288.170013,289.809998,286.940002,289.160004,285.207733,24687800
8/11/2022,290.850006,291.209991,286.51001,287.019989,283.096954,20065900
8/12/2022,288.480011,291.910004,286.940002,291.910004,287.920135,22619700
8/15/2022,291,294.179993,290.109985,293.470001,289.458832,18085700
8/16/2022,291.98999,294.040009,290.420013,292.709991,288.709229,18102900
8/17/2022,289.73999,293.350006,289.470001,291.320007,287.94809,18253400
8/18/2022,290.190002,291.910004,289.079987,290.170013,286.811401,17186200
8/19/2022,288.899994,289.25,285.559998,286.149994,282.837952,20570000
8/22/2022,282.079987,282.459991,277.220001,277.75,274.535187,25061100
8/23/2022,276.440002,278.859985,275.399994,276.440002,273.240326,17527400
8/24/2022,275.410004,277.230011,275.109985,275.790009,272.59787,18137000
8/25/2022,277.329987,279.019989,274.519989,278.850006,275.622467,16583400
8/26/2022,279.079987,280.339996,267.980011,268.089996,264.987,27549300
8/29/2022,265.850006,267.399994,263.850006,265.230011,262.160126,20338500
8/30/2022,266.670013,267.049988,260.660004,262.970001,259.926208,22767100
8/31/2022,265.390015,267.109985,261.329987,261.470001,258.443604,24791800
9/1/2022,258.869995,260.890015,255.410004,260.399994,257.385986,23263400
9/2/2022,261.700012,264.73999,254.470001,256.059998,253.096222,22855400
9/6/2022,256.200012,257.829987,251.940002,253.25,250.318756,21328200
9/7/2022,254.699997,258.829987,253.220001,258.089996,255.102737,24126700
9/8/2022,257.51001,260.429993,254.789993,258.519989,255.527771,20319900
9/9/2022,260.5,265.230011,260.290009,264.459991,261.398987,22084700
9/12/2022,265.779999,267.450012,265.160004,266.649994,263.56369,18747700
9/13/2022,258.839996,260.399994,251.589996,251.990005,249.073334,33353300
9/14/2022,253.529999,254.229996,249.860001,252.220001,249.300659,23913000
9/15/2022,249.770004,251.399994,244.020004,245.380005,242.539856,31530900
9/16/2022,244.259995,245.300003,242.059998,244.740005,241.907257,39791800
9/19/2022,242.470001,245.139999,240.850006,244.520004,241.689804,26826900
9/20/2022,242.070007,243.509995,239.639999,242.449997,239.643768,26660300
9/21/2022,244.270004,247.660004,238.899994,238.949997,236.184265,28625600
9/22/2022,237.869995,243.860001,237.570007,240.979996,238.190781,31061200
9/23/2022,239.539993,241.130005,235.199997,237.919998,235.166183,34176000
9/26/2022,237.050003,241.449997,236.899994,237.449997,234.701614,27694200
9/27/2022,239.979996,241.800003,234.5,236.410004,233.67366,27018700
9/28/2022,236.809998,242.330002,234.729996,241.070007,238.279739,29029700
9/29/2022,238.889999,239.949997,234.410004,237.5,234.751053,27484200
9/30/2022,238.289993,240.539993,232.729996,232.899994,230.204285,35694800
10/3/2022,235.410004,241.610001,234.660004,240.740005,237.953552,28880400
10/4/2022,245.089996,250.360001,244.979996,248.880005,245.999344,34888400
10/5/2022,245.990005,250.580002,244.100006,249.199997,246.315643,20347100
10/6/2022,247.929993,250.339996,246.080002,246.789993,243.933517,20239900
10/7/2022,240.899994,241.320007,233.169998,234.240005,231.528793,37769600
10/10/2022,233.050003,234.559998,226.729996,229.25,226.596542,29743600
10/11/2022,227.619995,229.059998,224.110001,225.410004,222.800995,30474000
10/12/2022,225.399994,227.860001,223.960007,225.75,223.137054,21903900
10/13/2022,219.850006,236.100006,219.130005,234.240005,231.528793,42551800
10/14/2022,235.539993,237.240005,228.339996,228.559998,225.91452,30198600
10/17/2022,235.820007,238.960007,235.139999,237.529999,234.780701,28142300
10/18/2022,243.240005,243.929993,235.369995,238.5,235.739487,26329600
10/19/2022,237.039993,239.610001,234.289993,236.479996,233.742859,19985700
10/20/2022,235.770004,241.309998,234.869995,236.149994,233.416656,21811000
10/21/2022,234.740005,243,234.5,242.119995,239.317566,26299700
10/24/2022,243.759995,247.839996,241.300003,247.25,244.388214,24911200
10/25/2022,247.259995,251.039993,245.830002,250.660004,247.758713,34775500
10/26/2022,231.169998,238.300003,230.059998,231.320007,228.642578,82543200
10/27/2022,231.039993,233.690002,225.779999,226.75,224.125488,40424600
10/28/2022,226.240005,236.600006,226.050003,235.869995,233.139908,40647700
10/31/2022,233.759995,234.919998,231.149994,232.130005,229.443207,28357300
11/1/2022,234.600006,235.740005,227.330002,228.169998,225.529053,30592300
11/2/2022,229.460007,231.300003,220.039993,220.100006,217.55246,38407000
11/3/2022,220.089996,220.410004,213.979996,214.25,211.770157,36633900
11/4/2022,217.550003,221.589996,213.429993,221.389999,218.82753,36789100
11/7/2022,221.990005,228.410004,221.279999,227.869995,225.232513,33498000
11/8/2022,228.699997,231.649994,225.839996,228.869995,226.220917,28192500
11/9/2022,227.369995,228.630005,224.330002,224.509995,221.911392,27852900
11/10/2022,235.429993,243.330002,235,242.979996,240.167618,46268000
11/11/2022,242.990005,247.990005,241.929993,247.110001,244.249817,34620200
11/14/2022,241.990005,243.910004,239.210007,241.550003,238.754181,31123300
11/15/2022,245.660004,247,240.029999,241.970001,239.169327,31390100
11/16/2022,242.789993,243.800003,240.419998,241.729996,239.605438,24093300
11/17/2022,237.779999,243.25,237.630005,241.679993,239.555862,23123500
11/18/2022,243.509995,243.740005,239.029999,241.220001,239.099915,27613500
11/21/2022,241.429993,244.669998,241.190002,242.050003,239.922653,26394700
11/22/2022,243.589996,245.309998,240.710007,245.029999,242.87645,19665700
11/23/2022,245.110001,248.279999,244.270004,247.580002,245.404022,19508500
11/25/2022,247.309998,248.699997,246.729996,247.490005,245.314804,9200800
11/28/2022,246.080002,246.649994,240.800003,241.759995,239.635178,24778200
11/29/2022,241.399994,242.789993,238.210007,240.330002,238.217743,17956300
11/30/2022,240.570007,255.330002,239.860001,255.139999,252.897583,47594200
12/1/2022,253.869995,256.119995,250.919998,254.690002,252.451538,26041500
12/2/2022,249.820007,256.059998,249.690002,255.020004,252.778656,21528500
12/5/2022,252.009995,253.820007,248.059998,250.199997,248.000992,23435300
12/6/2022,250.820007,251.860001,243.779999,245.119995,242.965637,22463700
12/7/2022,244.830002,246.160004,242.210007,244.369995,242.222229,20481500
12/8/2022,244.839996,248.740005,243.059998,247.399994,245.225601,22611800
12/9/2022,244.699997,248.309998,244.160004,245.419998,243.263,20609700
12/12/2022,247.449997,252.539993,247.169998,252.509995,250.29068,30665100
12/13/2022,261.690002,263.920013,253.070007,256.920013,254.661942,42196900
12/14/2022,257.130005,262.589996,254.309998,257.220001,254.959305,35410900
12/15/2022,253.720001,254.199997,247.339996,249.009995,246.821457,35560400
12/16/2022,248.550003,249.839996,243.509995,244.690002,242.539429,86102000
12/19/2022,244.860001,245.210007,238.710007,240.449997,238.336685,29696400
12/20/2022,239.399994,242.910004,238.419998,241.800003,239.674835,25150800
12/21/2022,241.690002,245.619995,240.110001,244.429993,242.281708,23690600
12/22/2022,241.259995,241.990005,233.869995,238.190002,236.096558,28651700
12/23/2022,236.110001,238.869995,233.940002,238.729996,236.63179,21207000
12/27/2022,238.699997,238.929993,235.830002,236.960007,234.87738,16688600
12/28/2022,236.889999,239.720001,234.169998,234.529999,232.468735,17457100
12/29/2022,235.649994,241.919998,235.649994,241.009995,238.891785,19770700
12/30/2022,238.210007,239.960007,236.660004,239.820007,237.712234,21938500
1/3/2023,243.080002,245.75,237.399994,239.580002,237.474335,25740000
1/4/2023,232.279999,232.869995,225.960007,229.100006,227.086456,50623400
1/5/2023,227.199997,227.550003,221.759995,222.309998,220.35611,39585600
1/6/2023,223,225.759995,219.350006,224.929993,222.953094,43613600
1/9/2023,226.449997,231.240005,226.410004,227.119995,225.12384,27369800
1/10/2023,227.759995,231.309998,227.330002,228.850006,226.838654,27033900
1/11/2023,231.289993,235.949997,231.110001,235.770004,233.69783,28669300
1/12/2023,235.259995,239.899994,233.559998,238.509995,236.413727,27269500
1/13/2023,237,239.369995,234.919998,239.229996,237.127411,21333300
1/17/2023,237.970001,240.910004,237.089996,240.350006,238.237579,29831300
1/18/2023,241.570007,242.380005,235.520004,235.809998,233.737457,30028700
1/19/2023,233.779999,235.520004,230.679993,231.929993,229.891571,28623000
1/20/2023,234.860001,240.740005,234.509995,240.220001,238.108719,35389800
1/23/2023,241.100006,245.169998,239.649994,242.580002,240.447968,31934000
1/24/2023,242.5,243.949997,240.440002,242.039993,239.91272,40234400
1/25/2023,234.479996,243.300003,230.899994,240.610001,238.49527,66526600
1/26/2023,243.649994,248.309998,242,248,245.820343,33454500
1/27/2023,248.990005,249.830002,246.830002,248.160004,245.978943,26498900
1/30/2023,244.509995,245.600006,242.199997,242.710007,240.576843,25867400
1/31/2023,243.449997,247.949997,242.949997,247.809998,245.632004,26541100
2/1/2023,248,255.179993,245.470001,252.75,250.528595,31259900
2/2/2023,258.820007,264.690002,257.25,264.600006,262.274445,39940400
2/3/2023,259.540009,264.200012,257.100006,258.350006,256.079376,29077300
2/6/2023,257.440002,258.299988,254.779999,256.769989,254.51326,22518000
2/7/2023,260.529999,268.769989,260.079987,267.559998,265.208435,50841400
2/8/2023,273.200012,276.76001,266.209991,266.730011,264.385712,54686000
2/9/2023,273.799988,273.980011,262.799988,263.619995,261.303009,42375100
2/10/2023,261.529999,264.089996,260.660004,263.100006,260.787628,25818500
2/13/2023,267.640015,274.600006,267.149994,271.320007,268.935364,44630900
2/14/2023,272.670013,274.970001,269.279999,272.170013,269.777954,37047900
2/15/2023,268.320007,270.730011,266.179993,269.320007,267.621613,28922400
2/16/2023,264.019989,266.73999,261.899994,262.149994,260.496796,29603600
2/17/2023,259.390015,260.089996,256,258.059998,256.432587,30000100
2/21/2023,254.479996,255.490005,251.589996,252.669998,251.076584,28397400
2/22/2023,254.089996,254.339996,250.339996,251.509995,249.923904,22491100
2/23/2023,255.559998,256.839996,250.479996,254.770004,253.163345,29219100
2/24/2023,249.960007,251,248.100006,249.220001,247.648346,24990900
2/27/2023,252.460007,252.820007,249.389999,250.160004,248.582428,21190000
2/28/2023,249.070007,251.490005,248.729996,249.419998,247.847076,22491000
3/1/2023,250.759995,250.929993,245.789993,246.270004,244.716949,27565300
3/2/2023,246.550003,251.399994,245.610001,251.110001,249.526428,24808200
3/3/2023,252.190002,255.619995,251.389999,255.289993,253.680069,30760100
3/6/2023,256.429993,260.119995,255.979996,256.869995,255.250107,24109800
3/7/2023,256.299988,257.690002,253.389999,254.149994,252.547241,21473200
3/8/2023,254.039993,254.539993,250.809998,253.699997,252.100082,17340200
3/9/2023,255.820007,259.559998,251.580002,252.320007,250.728806,26653400
3/10/2023,251.080002,252.789993,247.600006,248.589996,247.022308,28333900
3/13/2023,247.399994,257.910004,245.729996,253.919998,252.31871,33339700
3/14/2023,256.75,261.070007,255.860001,260.790009,259.145386,33620300
3/15/2023,259.980011,266.480011,259.209991,265.440002,263.766052,46028000
3/16/2023,265.209991,276.559998,263.279999,276.200012,274.458221,54768800
3/17/2023,278.26001,283.329987,276.320007,279.429993,277.667847,69527400
3/20/2023,276.980011,277.480011,269.850006,272.230011,270.513245,43466600
3/21/2023,274.880005,275,269.519989,273.779999,272.053436,34558700
3/22/2023,273.399994,281.040009,272.179993,272.290009,270.572876,34873300
3/23/2023,277.940002,281.059998,275.200012,277.660004,275.908997,36610900
3/24/2023,277.23999,280.630005,275.279999,280.570007,278.800659,28172000
3/27/2023,280.5,281.459991,275.519989,276.380005,274.637085,26840200
3/28/2023,275.790009,276.140015,272.049988,275.230011,273.494354,21878600
3/29/2023,278.959991,281.140015,278.410004,280.51001,278.741028,25087000
3/30/2023,284.230011,284.459991,281.480011,284.049988,282.258698,25053400
3/31/2023,283.730011,289.269989,283,288.299988,286.481903,32766000
4/3/2023,286.519989,288.269989,283.950012,287.230011,285.41864,24883300
4/4/2023,287.230011,290.450012,285.670013,287.179993,285.368958,25824300
4/5/2023,285.850006,287.149994,282.920013,284.339996,282.546844,22064800
4/6/2023,283.209991,292.079987,282.029999,291.600006,289.761078,29770300
4/10/2023,289.209991,289.600006,284.709991,289.390015,287.565033,23103000
4/11/2023,285.75,285.980011,281.640015,282.829987,281.046387,27276600
4/12/2023,284.790009,287.01001,281.959991,283.48999,281.70224,27403400
4/13/2023,283.589996,289.899994,283.170013,289.839996,288.012177,24222700
4/14/2023,287,288.480011,283.690002,286.140015,284.33551,20987900
4/17/2023,289.929993,291.600006,286.160004,288.799988,286.978729,23836200
4/18/2023,291.570007,291.76001,287.01001,288.369995,286.551453,20161800
4/19/2023,285.98999,289.049988,284.540009,288.450012,286.630951,17150300
4/20/2023,285.25,289.029999,285.079987,286.109985,284.305664,23244400
4/21/2023,285.01001,286.269989,283.059998,285.76001,283.957947,21676400
4/24/2023,282.089996,284.950012,278.720001,281.769989,279.993073,26611000
4/25/2023,279.51001,281.600006,275.369995,275.420013,273.683167,45772200
4/26/2023,296.700012,299.570007,292.730011,295.369995,293.507294,64599200
4/27/2023,295.970001,305.200012,295.25,304.829987,302.907623,46462600
4/28/2023,304.01001,308.929993,303.309998,307.26001,305.322357,36446700
5/1/2023,306.970001,308.600006,305.149994,305.559998,303.633057,21294100
5/2/2023,307.76001,309.179993,303.910004,305.410004,303.483978,26404400
5/3/2023,306.619995,308.609985,304.089996,304.399994,302.480377,22360800
5/4/2023,306.23999,307.76001,303.399994,305.410004,303.483978,22519900
5/5/2023,305.720001,311.970001,304.269989,310.649994,308.690979,28181200
5/8/2023,310.130005,310.200012,306.089996,308.649994,306.703552,21318600
5/9/2023,308,310.040009,306.309998,307,305.063965,21340800
5/10/2023,308.619995,313,307.670013,312.309998,310.340485,30078000
5/11/2023,310.100006,311.119995,306.26001,310.109985,308.154327,31680200
5/12/2023,310.549988,310.649994,306.600006,308.970001,307.021576,19758100
5/15/2023,309.100006,309.899994,307.589996,309.459991,307.508453,16336500
5/16/2023,309.829987,313.709991,309.829987,311.73999,309.774078,26730300
5/17/2023,312.290009,314.429993,310.73999,314,312.701935,24315000
5/18/2023,314.529999,319.040009,313.720001,318.519989,317.203247,27276000
5/19/2023,316.73999,318.75,316.369995,318.339996,317.023956,27529500
5/22/2023,318.600006,322.589996,318.01001,321.179993,319.852234,24115700
5/23/2023,320.029999,322.720001,315.25,315.26001,313.956696,30797200
5/24/2023,314.730011,316.5,312.609985,313.850006,312.552551,23384900
5/25/2023,323.23999,326.899994,320,325.920013,324.572632,43301700
5/26/2023,324.019989,333.399994,323.880005,332.890015,331.513855,36630600
5/30/2023,335.230011,335.73999,330.519989,331.209991,329.840759,29503100
5/31/2023,332.290009,335.940002,327.329987,328.390015,327.03244,45950600
6/1/2023,325.929993,333.529999,324.720001,332.579987,331.205078,26773900
6/2/2023,334.25,337.5,332.549988,335.399994,334.013458,25864000
6/5/2023,335.220001,338.559998,334.660004,335.940002,334.551239,21307100
6/6/2023,335.329987,335.369995,332.170013,333.679993,332.300537,20396200
6/7/2023,331.649994,334.48999,322.5,323.380005,322.043152,40717100
6/8/2023,323.940002,326.640015,323.350006,325.26001,323.915375,23277700
6/9/2023,324.98999,329.98999,324.410004,326.790009,325.439056,22514900
6/12/2023,328.579987,332.100006,325.160004,331.850006,330.478149,24260300
6/13/2023,334.470001,336.980011,330.390015,334.290009,332.908051,22951300
6/14/2023,334.339996,339.040009,332.809998,337.339996,335.945435,26003800
6/15/2023,337.480011,349.839996,337.200012,348.100006,346.66095,38899100
6/16/2023,351.320007,351.470001,341.950012,342.329987,340.914795,46533600
6/20/2023,339.309998,342.079987,335.859985,338.049988,336.652496,26375400
6/21/2023,336.369995,337.730011,332.070007,333.559998,332.18103,25117800
6/22/2023,334.119995,340.119995,333.339996,339.709991,338.305634,23556800
6/23/2023,334.359985,337.959991,333.450012,335.019989,333.63501,23084700
6/26/2023,333.720001,336.109985,328.48999,328.600006,327.241577,21520600
6/27/2023,331.859985,336.149994,329.299988,334.570007,333.18689,24354100
6/28/2023,334.660004,337.980011,333.809998,335.850006,334.461609,20259500
6/29/2023,334.709991,336.109985,332.619995,335.049988,333.664886,16997000
6/30/2023,337.75,342.730011,337.200012,340.540009,339.132202,26823800
7/3/2023,339.190002,340.899994,336.570007,337.98999,336.592743,12508700
7/5/2023,335.089996,341.649994,334.730011,338.149994,336.752075,18172400
7/6/2023,337.299988,342.98999,335.5,341.269989,339.859192,28161200
7/7/2023,339.320007,341.790009,337,337.220001,335.825928,21185300
7/10/2023,334.600006,335.230011,327.589996,331.829987,330.458191,32791400
7/11/2023,331.059998,332.859985,327,332.470001,331.095581,26698200
7/12/2023,336.600006,341.649994,335.670013,337.200012,335.806,29995300
7/13/2023,339.559998,343.73999,339.019989,342.660004,341.243439,20567200
7/14/2023,347.589996,351.429993,344.309998,345.23999,343.812775,28302200
7/17/2023,345.679993,346.98999,342.200012,345.730011,344.300751,20363900
7/18/2023,345.829987,366.779999,342.170013,359.48999,358.003845,64872700
7/19/2023,361.75,362.459991,352.440002,355.079987,353.612091,39732900
7/20/2023,353.570007,357.970001,345.369995,346.869995,345.436035,33778400
7/21/2023,349.149994,350.299988,339.829987,343.769989,342.348846,69368900
7/24/2023,345.850006,346.920013,342.309998,345.109985,343.683289,26678100
7/25/2023,347.109985,351.890015,345.070007,350.980011,349.529053,41637700
7/26/2023,341.440002,344.670013,333.109985,337.769989,336.373657,58383700
7/27/2023,340.480011,341.329987,329.049988,330.720001,329.352783,39635300
7/28/2023,333.670013,340.01001,333.170013,338.369995,336.971161,28484900
7/31/2023,336.920013,337.700012,333.359985,335.920013,334.531311,25446000
8/1/2023,335.190002,338.540009,333.700012,336.339996,334.949554,18311900
8/2/2023,333.630005,333.630005,326.359985,327.5,326.146118,27761300
8/3/2023,326,329.880005,325.950012,326.660004,325.30957,18253700
8/4/2023,331.880005,335.140015,327.23999,327.779999,326.424957,23727700
8/7/2023,328.369995,331.109985,327.519989,330.109985,328.7453,17741500
8/8/2023,326.959991,328.75,323,326.049988,324.702087,22327600
8/9/2023,326.470001,327.109985,321.049988,322.230011,320.897919,22373300
8/10/2023,326.019989,328.26001,321.179993,322.929993,321.594971,20113700
8/11/2023,320.26001,322.410004,319.209991,321.01001,319.682953,24342600
8/14/2023,321.390015,324.059998,320.079987,324.040009,322.700439,18836100
8/15/2023,323,325.089996,320.899994,321.859985,320.529388,16966300
8/16/2023,320.799988,324.420013,319.799988,320.399994,319.751007,20698900
8/17/2023,320.540009,321.869995,316.209991,316.880005,316.238159,21257200
8/18/2023,314.48999,318.380005,311.549988,316.480011,315.838959,24744800
8/21/2023,317.929993,322.769989,317.040009,321.880005,321.228027,24040000
8/22/2023,325.5,326.079987,321.459991,322.459991,321.806824,16102000
8/23/2023,323.820007,329.200012,323.459991,327,326.337646,21166400
8/24/2023,332.850006,332.980011,319.959991,319.970001,319.321899,23281400
8/25/2023,321.470001,325.359985,318.799988,322.980011,322.325806,21684100
8/28/2023,325.660004,326.149994,321.720001,323.700012,323.044342,14808500
8/29/2023,321.880005,328.980011,321.880005,328.410004,327.744781,19284600
8/30/2023,328.670013,329.809998,326.450012,328.790009,328.124023,15222100
8/31/2023,329.200012,330.910004,326.779999,327.76001,327.09613,26411000
9/1/2023,331.309998,331.98999,326.779999,328.660004,327.994293,14931200
9/5/2023,329,334.850006,328.660004,333.549988,332.874359,18553900
9/6/2023,333.380005,334.459991,330.179993,332.880005,332.20575,17535800
9/7/2023,331.290009,333.079987,329.029999,329.910004,329.24176,18381000
9/8/2023,330.089996,336.160004,329.459991,334.269989,333.592896,19530100
9/11/2023,337.23999,338.420013,335.429993,337.940002,337.255493,16583300
9/12/2023,335.820007,336.790009,331.480011,331.769989,331.097961,17565500
9/13/2023,331.309998,336.850006,331.170013,336.059998,335.379303,16544400
